id,photo_url
51937,https://ferikela-id30.s3.amazonaws.com/3u4yyoxn7vu3dav4d3tz9dbploav?response-content-disposition=inline%3B%20filename%3D%22YlESOuVwEHUgVo2k0rpvRw.jpeg%22%3B%20filename%2A%3DUTF-8%27%27YlESOuVwEHUgVo2k0rpvRw.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=9fc2dbfbf355242c3e0d484b9dab8295205268ecd3fa91576e0f6a2b4b0b281b
51938,https://ferikela-id30.s3.amazonaws.com/x7mdul1kwmqe4tipwhh61hj00x5n?response-content-disposition=inline%3B%20filename%3D%223x4jMBUw9bpD6H7aFnKm5Q.jpeg%22%3B%20filename%2A%3DUTF-8%27%273x4jMBUw9bpD6H7aFnKm5Q.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=de7ff5db8cace0aa17967693181c403f6196cd682c4dacdb4fab544763bd2220
51939,https://ferikela-id30.s3.amazonaws.com/medtszioqd1692sujr9gb4e1bwzk?response-content-disposition=inline%3B%20filename%3D%22W6IacwYx1Hgu_21rQyOK4g.jpeg%22%3B%20filename%2A%3DUTF-8%27%27W6IacwYx1Hgu_21rQyOK4g.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=726c8e4d23a336dba64f2982ba1c3062c05251b97b169ec3f630094b9768a693
51940,https://ferikela-id30.s3.amazonaws.com/oizrqhdbgka7vlnwgmu5soxtoyjq?response-content-disposition=inline%3B%20filename%3D%227f_E_XsUuA6UShFBUjD4GA.jpeg%22%3B%20filename%2A%3DUTF-8%27%277f_E_XsUuA6UShFBUjD4GA.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=bc62efce0a3e0d5b33b95f3610b843e96d65a28c480c39fb4d0c4ae9e06c34c3
51941,https://ferikela-id30.s3.amazonaws.com/zur06otvoqnb8wah9th7gn8i4hlx?response-content-disposition=inline%3B%20filename%3D%22FMAB5qYY4xy4osA-9Qd4vA.jpeg%22%3B%20filename%2A%3DUTF-8%27%27FMAB5qYY4xy4osA-9Qd4vA.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=77f8a8c6a94af26f5154d3e1a67f708eae8389cb75ed40a363002a1af1f1f425
51942,https://ferikela-id30.s3.amazonaws.com/53x7wi4a5y6h5in1ptv8uwyze7is?response-content-disposition=inline%3B%20filename%3D%22Nz8I27EpxXv3Hnk-Dx0ENw.jpeg%22%3B%20filename%2A%3DUTF-8%27%27Nz8I27EpxXv3Hnk-Dx0ENw.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=3c17a7aa04e92bdaecaa581bf97c343fe889f99594d80c02ca8664455a3818f0
51943,https://ferikela-id30.s3.amazonaws.com/h9y4m4e8hedebhsxysln3rgnw899?response-content-disposition=inline%3B%20filename%3D%22RrvaIssAx_-0CorrY7qIzQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27RrvaIssAx_-0CorrY7qIzQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=679a7cb04f82e0ee6e30918941db2346c12dcc88ac15d37871e801f41d508105
51944,https://ferikela-id30.s3.amazonaws.com/e2pfhqdckxokevvg9yeel1nlby6e?response-content-disposition=inline%3B%20filename%3D%221amICGvsrMno5ZT4X39m4Q.jpeg%22%3B%20filename%2A%3DUTF-8%27%271amICGvsrMno5ZT4X39m4Q.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=9f3c7b0e377dcc3c374e9bdde930d025282c0d9bc3f2c4bc6c50675d69254147
51945,https://ferikela-id30.s3.amazonaws.com/2a4atw1m1fa7vyz6dyhnxom0cq57?response-content-disposition=inline%3B%20filename%3D%22Kr7PAxc6ebjZM9Vvf8qO2A.jpeg%22%3B%20filename%2A%3DUTF-8%27%27Kr7PAxc6ebjZM9Vvf8qO2A.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=af0167d39928f663611a1c4cacfb6dc012e8b1294d4a0b5590511a203f4b8c40
51946,https://ferikela-id30.s3.amazonaws.com/6oqpd6qieortqnvqj6ubzjaq1vp3?response-content-disposition=inline%3B%20filename%3D%22xdHQfpK1_TiTVETYNzpF1A.jpeg%22%3B%20filename%2A%3DUTF-8%27%27xdHQfpK1_TiTVETYNzpF1A.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=85936108d5168dd1fd278f3619566f1759fc4a7bdde2a1750907f2ad93fb23d9
51947,https://ferikela-id30.s3.amazonaws.com/raume55gxbu5malkx6s1pjmleo11?response-content-disposition=inline%3B%20filename%3D%22CWKzpgfegSi2ffsXaX4v-w.jpeg%22%3B%20filename%2A%3DUTF-8%27%27CWKzpgfegSi2ffsXaX4v-w.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=1b5534b5684b94799ce103697db3490db58144781063516582b8e8d3211905a7
51948,https://ferikela-id30.s3.amazonaws.com/v5u1594wc33mx1qau23qqis5wmym?response-content-disposition=inline%3B%20filename%3D%22proglzeo1SCRblFg5Gz5ew.jpeg%22%3B%20filename%2A%3DUTF-8%27%27proglzeo1SCRblFg5Gz5ew.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=489624ba5271315437418db20c6a8a931e2f4193d38a6546592f6287bace935a
51949,https://ferikela-id30.s3.amazonaws.com/q9m94qyehkzoz29xvrjgy8q2r3yt?response-content-disposition=inline%3B%20filename%3D%22avVsph0t_l-1trx6EtJkyQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27avVsph0t_l-1trx6EtJkyQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=055dfbb2f6d6b502ecc85fb51eb519ed4d82d59823e31095e8bbde80b9714e21
51950,https://ferikela-id30.s3.amazonaws.com/0vjfilqxewe0tpb74uv9igt8vb3t?response-content-disposition=inline%3B%20filename%3D%22x28jwRZnB5BSWh239P0jXw.jpeg%22%3B%20filename%2A%3DUTF-8%27%27x28jwRZnB5BSWh239P0jXw.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=281c83d7c4a760abe023b7579803924795051bf207cfad1cd130c72871610280
51951,https://ferikela-id30.s3.amazonaws.com/ug4h57hccbmqmagfiuzavxcoakjb?response-content-disposition=inline%3B%20filename%3D%22NXlj-r4zA4G3tI3ljqI7VQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27NXlj-r4zA4G3tI3ljqI7VQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=76557d7100fc379b7040c3dd3fd1ed7c80247910d7c3033ca0ae05b1427f125f
51952,https://ferikela-id30.s3.amazonaws.com/0snfa9q6wkam06uygqc5kpa3g6fs?response-content-disposition=inline%3B%20filename%3D%22XfEhSSsMGTPn85CCDL1JjQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27XfEhSSsMGTPn85CCDL1JjQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=4db30810741ff74c30e6c4931a900bf47bc36ffcf2052aa6480e6faa31599e2c
51953,https://ferikela-id30.s3.amazonaws.com/mni3exdifrcs7bytu9em845gh9b3?response-content-disposition=inline%3B%20filename%3D%22imDcxCgT7iJ5Q25lUp3TQQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27imDcxCgT7iJ5Q25lUp3TQQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=3f97be689a7377876186b03aae7d49f4c956b7b355a237ebb5f658e4f6f4eb52
51954,https://ferikela-id30.s3.amazonaws.com/2xnjj0korog565jrityvk686s88z?response-content-disposition=inline%3B%20filename%3D%22BpE5VQE6gKIXXaKov-x8aQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27BpE5VQE6gKIXXaKov-x8aQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=b0dcafe68a38f5b62ebbeaea72f5715cd169e59a016b7a6843b7517a89afe94f
51955,https://ferikela-id30.s3.amazonaws.com/31kv8vzbnidqpr5b9ay183aeh9u4?response-content-disposition=inline%3B%20filename%3D%22QecufYbI0swhKVZZmGFvFA.jpeg%22%3B%20filename%2A%3DUTF-8%27%27QecufYbI0swhKVZZmGFvFA.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=108c0a250232b30cc1a938e4fdc8f78e63657eefb627cef55c2833cef834bd3d
51956,https://ferikela-id30.s3.amazonaws.com/ft0g9cmy2bmnpekp3k1eq4298cri?response-content-disposition=inline%3B%20filename%3D%220stUaf-kuQ-z6oxfKtW8gg.jpeg%22%3B%20filename%2A%3DUTF-8%27%270stUaf-kuQ-z6oxfKtW8gg.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=8145380e5fc183b6fad5b977bc6d2dacdbb852b31df62abbb25be02bc8240811
51957,https://ferikela-id30.s3.amazonaws.com/9gnx2suuxsjqu6lm8uy3mk94r7sn?response-content-disposition=inline%3B%20filename%3D%22vA8BU-Kl0nIEEn_9__igBA.jpeg%22%3B%20filename%2A%3DUTF-8%27%27vA8BU-Kl0nIEEn_9__igBA.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=152457002348611c6f2b3dccf340e08cb490e1edc6280f89979ada7616116118
51958,https://ferikela-id30.s3.amazonaws.com/611hsg28k7cpkcyjhrcr1enm1hk0?response-content-disposition=inline%3B%20filename%3D%22BD8HoxweWLCiiYY7Nfv63A.jpeg%22%3B%20filename%2A%3DUTF-8%27%27BD8HoxweWLCiiYY7Nfv63A.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=34dea11ed10824b5bfef875d56ae282f5d17d90df2bc98817921e3a2cbea049d
51959,https://ferikela-id30.s3.amazonaws.com/tey4rnbphyfq3xtbql44r4mnbkd9?response-content-disposition=inline%3B%20filename%3D%22o5Wx7XmVqX3O3J7doILeGw.jpeg%22%3B%20filename%2A%3DUTF-8%27%27o5Wx7XmVqX3O3J7doILeGw.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=b6c6a215dfe686a6a006a78ae35dcb9d635b744259f05cfb56f6c46abdc52457
51960,https://ferikela-id30.s3.amazonaws.com/inhdfx8by6vsu5fbq9s483cqwsy6?response-content-disposition=inline%3B%20filename%3D%22j1j8QQxFQdLtkAZPYbw9Ew.jpeg%22%3B%20filename%2A%3DUTF-8%27%27j1j8QQxFQdLtkAZPYbw9Ew.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=2a6ab7bdfd6a433995206061aa1c5bb679d45d7774b8f88eda5a81296e850316
51961,https://ferikela-id30.s3.amazonaws.com/y0w91c6qtkc8irnh7x66szg3dkok?response-content-disposition=inline%3B%20filename%3D%22YBz0-P_ObhPJitbDvmM31A.jpeg%22%3B%20filename%2A%3DUTF-8%27%27YBz0-P_ObhPJitbDvmM31A.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=778318d101fc884e522e002f78dffd7fbf5e18c35457655cb0b1cd1e2efd7b5d
51962,https://ferikela-id30.s3.amazonaws.com/j2my4qfehr7zoh8syqt0xbrqngpw?response-content-disposition=inline%3B%20filename%3D%22xAi2sO8Htig5hfpxv4ujAQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27xAi2sO8Htig5hfpxv4ujAQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=f235d097bc343233dea0f0485b188358ddb5046ae8d71ea0bbae57f0736be6e0
51963,https://ferikela-id30.s3.amazonaws.com/2400jjppj63q40he5pn1432k2etz?response-content-disposition=inline%3B%20filename%3D%22Pt0zjv8ipJyJm1hRylLDzA.jpeg%22%3B%20filename%2A%3DUTF-8%27%27Pt0zjv8ipJyJm1hRylLDzA.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=8e1f96c7188ef93564f3a2765590134f3ccb21e1c521032e36543128010b05d6
51964,https://ferikela-id30.s3.amazonaws.com/4hb9iwx3v3ugw4hokfww3cef8k8k?response-content-disposition=inline%3B%20filename%3D%225SiJklasez7Du70b1pAghQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%275SiJklasez7Du70b1pAghQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=7fa56079786f2b607ddea7b1fb91091816c2ee77d0cc4111fc5550e49437a3e9
51965,https://ferikela-id30.s3.amazonaws.com/id7k9a8ym530v5k6xlbpvyvv7gwx?response-content-disposition=inline%3B%20filename%3D%22NoYgEJUxuNcO0e5Jl3_LFQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27NoYgEJUxuNcO0e5Jl3_LFQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=83f23eecd85555c0a82086dd4e0d637191b7253488b7ed7de2dc11a076b8cd3a
51966,https://ferikela-id30.s3.amazonaws.com/vqn5cjp31tkp68yxskv4oat6a2mp?response-content-disposition=inline%3B%20filename%3D%22vxJM4DL2xHwTTVUFmBDswg.jpeg%22%3B%20filename%2A%3DUTF-8%27%27vxJM4DL2xHwTTVUFmBDswg.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=985027f8107d8ece0576e64c99c484c9d8a65a2c31e733a3cce07398e5a46e18
51967,https://ferikela-id30.s3.amazonaws.com/rqeq26v57i808pbe4lhqyc3pfk6h?response-content-disposition=inline%3B%20filename%3D%22fFDZbFkl7K24l7Zg2T4PmQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27fFDZbFkl7K24l7Zg2T4PmQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=f20ff831500d4b73ed435fa2ff6e91280947a30d59e2b80fb1b9cf6ea95389d4
51968,https://ferikela-id30.s3.amazonaws.com/gvej3gk69vwupuj75ewqpxeopr5m?response-content-disposition=inline%3B%20filename%3D%22zK6XtygApT8EEQKKUg0_Fw.jpeg%22%3B%20filename%2A%3DUTF-8%27%27zK6XtygApT8EEQKKUg0_Fw.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=8c15023cfba9b641aebb55981a15bf012dd3d2082cc491dee909d7e469906932
51969,https://ferikela-id30.s3.amazonaws.com/y0g01t22ugfw0sru2ic4l6tefrt7?response-content-disposition=inline%3B%20filename%3D%22lTuhjCMPuH0q4d-c5WqIFA.jpeg%22%3B%20filename%2A%3DUTF-8%27%27lTuhjCMPuH0q4d-c5WqIFA.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=423887e4dcecb6394083dff5e3c79ac7ed79070ed34aeda9bc6e0a5f3c6a6899
51970,https://ferikela-id30.s3.amazonaws.com/yfpdqldlxw6no4xdi6yv8fbgldiz?response-content-disposition=inline%3B%20filename%3D%229avdEkAH1ckAhIK47Y8BQA.jpeg%22%3B%20filename%2A%3DUTF-8%27%279avdEkAH1ckAhIK47Y8BQA.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=be2d7fb2538b9ca2add56b316a01e0c0c3a592e52dd8d5ac85b23839e7ce9a0f
51971,https://ferikela-id30.s3.amazonaws.com/xrjmvoflje1zskcmx81knyr11was?response-content-disposition=inline%3B%20filename%3D%22xg6V-2mU-zMwxiFIQOhXow.jpeg%22%3B%20filename%2A%3DUTF-8%27%27xg6V-2mU-zMwxiFIQOhXow.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=9c3102872d52a3432d601b819ed100052981830dedf1066fab64eec128e72d59
51972,https://ferikela-id30.s3.amazonaws.com/zxewcih45ktirub679bqj7iwj4dj?response-content-disposition=inline%3B%20filename%3D%22XGnbp3_ZhIfAiVcjra6o5g.jpeg%22%3B%20filename%2A%3DUTF-8%27%27XGnbp3_ZhIfAiVcjra6o5g.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=731197c8357537e4af87095536e45bf7231e91c466feeadf365680ff1c8a5570
51973,https://ferikela-id30.s3.amazonaws.com/4u5pqkinivfcpcywsar7q6k9h3g4?response-content-disposition=inline%3B%20filename%3D%22g2brOuUn44OLbjWuFvwEoQ.jpeg%22%3B%20filename%2A%3DUTF-8%27%27g2brOuUn44OLbjWuFvwEoQ.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=16a77ddc8debe6f89c9085d7d9c82900f5aff9df28b29b463eaaa0d4d87c78a1
51974,https://ferikela-id30.s3.amazonaws.com/lrk42c63mwvsqv2ao5be81iogoz5?response-content-disposition=inline%3B%20filename%3D%22mjcRa57cFKfbWT_We2mMuA.jpeg%22%3B%20filename%2A%3DUTF-8%27%27mjcRa57cFKfbWT_We2mMuA.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=8d124d192c455ea0088708247f763a7a3dcc85aabaf11bc901167c80a14d288d
51975,https://ferikela-id30.s3.amazonaws.com/pqn7l04b97j20g55sidbpkt14wlw?response-content-disposition=inline%3B%20filename%3D%22uezwH87nIeKORrtUPa3NPA.jpeg%22%3B%20filename%2A%3DUTF-8%27%27uezwH87nIeKORrtUPa3NPA.jpeg&response-content-type=image%2Fjpeg&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAVA5YKQK6WVJ4EX3R%2F20241029%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20241029T162147Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=e2719fbe3fb1cd94a7b32c403b2402ff9e7aa8603df73caa152647cecd4b75da
